window_id,strategy1_fixed_ic,strategy2_dynamic_ic,strategy3_dynamic_fitness
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,-1.0050577384630106,-1.0050577384630106,-1.0050577384630106
56,0.0396866419735058,4.246721511289812,4.246721511289812
57,-6.752724626975792,-6.752724626975792,-6.752724626975792
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,-10.591940465166582,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,2.1947635740335207,0.0
64,6.471366265761938,6.471366265761938,6.471366265761938
65,3.457604129123617,1.9017635199563885,3.457604129123617
66,-1.039414955925348,-1.039414955925348,-1.039414955925348
67,0.07863304020502475,0.07863304020502475,0.07863304020502475
68,0.7226855267895054,0.7226855267895054,0.7226855267895054
69,-3.7467137501110717,0.0,-3.7467137501110717
70,0.0,0.0,0.0
71,0.76582613423997,0.0,0.76582613423997
72,-0.5625260935037225,-0.5625260935037225,-0.5625260935037225
73,-1.996609081738312,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,-6.360211519979463,-6.360211519979463,-6.360211519979463
78,0.0,0.0,0.0
79,-0.19599321374096526,4.604037849152157,4.604037849152157
80,0.0,-1.253343903122711,0.0
81,0.0,1.2871789340941928,0.0
82,0.0,8.065003080212971,8.065003080212971
83,3.276672277454852,3.276672277454852,3.276672277454852
84,-6.11764112101707,-0.14712133880217304,-0.14712133880217304
85,0.0,0.0,0.0
86,4.0228860479155735,0.0,0.0
87,-1.4968374378718377,-1.4968374378718377,-1.4968374378718377
88,-3.3570523423383856,-3.3570523423383856,-3.3570523423383856
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.7235567198016483,0.0,0.0
93,-3.0695957127991225,-3.0695957127991225,-3.0695957127991225
94,9.762079606658698,1.8401828873540946,-0.2567680360705328
95,-0.9086012914328768,-0.09840476052733449,-0.17280904393028182
96,3.3321980338520443,5.287261343531789,0.15677267648643065
97,0.0,-1.1525489916083305,-0.09393224374054747
98,-0.16056611501456483,-2.432295198606966,-5.256150256936855
99,4.0697099191599815,0.0,3.8871606704813777
100,-2.2661714701260167,-5.309958637461408,5.278851356368581
101,0.0,0.0,0.0
102,3.006296180833115,2.068536404944598,3.7179472162596037
103,-0.1077270608441035,-0.23813772437663377,-0.10919252161576402
104,-0.04885783752963477,0.0,0.0
105,0.0,1.9786574455377481,2.382319321582495
106,0.0,0.36460840743691925,-0.022111702061458807
107,0.0,3.5680670014059728,4.560255198938826
108,1.563845317072981,4.412961165108929,7.182285228456811
109,0.8752886540794939,2.2451510068809197,0.23630907219312908
110,-0.06629504789221556,-0.06629504789221556,-0.06629504789221556
111,-0.12867386569088446,7.5955038040337906,0.0
112,13.087086779178044,6.08998821335081,0.5335480180274489
113,0.7003038343118033,0.35266198954055067,0.07797384945322544
114,7.878379325181836,-4.017646299149117,0.0
115,8.725264003010585,9.65432574397307,-0.27843438158559364
116,0.4554081218881643,0.4554081218881643,12.718557831959872
117,1.610156892667034,4.188116753395397,-0.19037457693192403
118,3.641376288482718,1.1628554653408365,5.582753573009885
119,0.1185422401590832,-0.0316926817039097,0.25040023860696703
120,1.7178969873246646,1.6885958982835934,0.7105224136523377
121,-0.22960433960282225,-0.1581152855734254,-0.41942472907764317
122,-0.19054372524129506,3.2708661134372705,3.0998860937549084
123,3.350004947044764,2.316587288192752,0.0
124,-2.5376045768951485,-1.1344638294655904,3.399327011646021
125,6.933940640529728,0.19773345320226857,4.214992062439057
126,-2.4264266996228194,-1.5627671720607577,3.568503767985652
127,-0.09687658222803318,3.608639020103816,0.0
128,8.118217002797513,1.6275535151520866,2.9557506518542467
129,5.261545894109615,-0.30191164598805414,2.171515364159071
130,10.389480490041118,0.0,0.0
131,-0.52785512575843,-0.6717692506328103,-0.49043583944447167
132,-0.45918798438846015,-0.4555415975256519,0.8340030753999677
133,-0.2114833614891006,-0.529204080603358,-0.529204080603358
134,0.0,0.13728559140624855,0.0
135,1.7872700209935282,6.229516320769391,4.6264452197813615
136,5.290187710373907,-1.642633205271218,0.9539486500301047
137,1.266054134450877,0.0,-0.04848895884749411
138,1.5827579533959895,-0.03252905984429892,2.0679064571949306
